@relation risco_credito

@attribute rangeIdade string
@attribute numeroDependentes numeric
@attribute estadoCivil string
@attribute escolaridade string
@attribute tempoEnderecoAnos numeric
@attribute nivelInadimplenciaEstado numeric
@attribute tipoContratoResidencia string
@attribute tipoEmprego string
@attribute tempoEmpregoAtual numeric
@attribute salarioLiquidoMensal numeric
@attribute montanteInvestimentos numeric
@attribute montanteBens numeric
@attribute saldo numeric
@attribute restanteMensal numeric
@attribute estaInadimplente {0,1}
@attribute valorParcelaAtiva numeric
@attribute mesesAtrasado numeric
@attribute valorCreditoRestanteTotal numeric
@attribute seraInadimplente {0,1}

@data
'acima de 60',2,'Solteiro','Sem Escolaridade',60,44,'Locatario','CLT',16,2697.00,0.00,78564.00,29712.00,0.00,0,0.00,0,0.00,0
'acima de 60',1,'Casado','Ensino Médio Completo',85,49,'Proprietario','CLT',22,17838.00,22895.00,181469.00,70777.00,7648.00,1,3958.95,67,95710.10,0
'26 a 40',2,'Solteiro','Sem Escolaridade',1,36,'Locatario','CLT',18,2814.00,0.00,94777.00,31973.00,3502.00,0,0.00,0,0.00,0
'26 a 40',1,'Solteiro','Sem Escolaridade',39,43,'Locatario','CLT',21,1518.00,0.00,77530.00,39548.00,8542.00,0,160.90,0,1343.97,0
'26 a 40',2,'Solteiro','Sem Escolaridade',34,44,'Locatario','CLT',16,1917.00,0.00,130069.00,58014.00,0.00,0,0.00,0,0.00,0
'acima de 60',0,'Solteiro','Técnico',87,43,'Locatario','PJ',67,1518.00,0.00,42209.00,25637.00,0.00,1,27545.39,66,41618.34,1
'acima de 60',1,'Solteiro','Ensino Médio Incompleto',78,47,'Proprietario','PJ',49,1518.00,0.00,50578.00,48487.00,0.00,0,1952.86,0,21510.06,1
'26 a 40',0,'Casado','Doutorado',37,43,'Locatario','Autonomo',14,1790.00,0.00,8764.00,4134.00,119.00,0,0.00,0,0.00,0
'acima de 60',0,'Viuvo','Superior Incompleto',73,48,'Locatario','PJ',29,2636.00,0.00,85864.00,65212.00,28192.00,0,0.00,0,0.00,0
'acima de 60',2,'Solteiro','Doutorado',57,46,'Locatario','Autonomo',18,2866.00,0.00,99177.00,24443.00,0.00,0,3921.55,0,41264.55,1
'acima de 60',4,'Solteiro','Sem Escolaridade',38,61,'Locatario','CLT',68,1518.00,0.00,11921.00,4567.00,0.00,0,0.00,0,0.00,1
'26 a 40',2,'Solteiro','Sem Escolaridade',23,44,'Locatario','CLT',0,1579.00,0.00,127093.00,59372.00,2609.00,0,13213.11,0,771460.38,1
'acima de 60',2,'Casado','Ensino Médio Completo',62,44,'Proprietario','CLT',45,2064.00,0.00,50208.00,41866.00,1649.00,0,0.00,0,0.00,0
'acima de 60',0,'Solteiro','Sem Escolaridade',92,41,'Locatario','CLT',50,1518.00,0.00,99924.00,79806.00,0.00,0,0.00,0,0.00,0
'41 a 60',3,'Solteiro','Sem Escolaridade',41,48,'Locatario','CLT',33,2891.00,7046.00,925230.00,251970.00,58787.00,0,0.00,0,0.00,0
'41 a 60',2,'Solteiro','Sem Escolaridade',42,43,'Locatario','CLT',21,2743.00,470318.00,810276.00,606677.00,0.00,0,4061.29,0,260018.75,1
'41 a 60',0,'Casado','Pós-graduação',37,37,'Locatario','Autonomo',17,2989.00,0.00,107723.00,76928.00,0.00,0,0.00,0,0.00,0
'acima de 60',0,'Casado','Sem Escolaridade',81,36,'Proprietario','PJ',41,7666.00,74536.00,314465.00,129414.00,43162.00,0,344.35,0,11300.00,0
'acima de 60',3,'Solteiro','Sem Escolaridade',75,41,'Locatario','CLT',65,2368.00,0.00,112647.00,71133.00,13009.00,0,0.00,0,0.00,0
'acima de 60',0,'Solteiro','Sem Escolaridade',74,41,'Locatario','CLT',41,1518.00,0.00,137944.00,69793.00,-5990.00,1,489.18,30,16573.77,1
'acima de 60',4,'Solteiro','Sem Escolaridade',86,46,'Locatario','CLT',57,13690.00,94151.00,536852.00,315476.00,0.00,0,0.00,0,0.00,0
'acima de 60',2,'Casado','Mestrado',96,61,'Locatario','Autonomo',30,2109.00,0.00,84695.00,61314.00,0.00,1,2966.50,34,171105.21,1
'acima de 60',3,'Solteiro','Sem Escolaridade',84,43,'Locatario','CLT',40,2750.00,0.00,120957.00,44939.00,0.00,0,0.00,0,0.00,1
'26 a 40',3,'Casado','Doutorado',35,43,'Proprietario','PJ',15,1660.00,0.00,73096.00,30919.00,0.00,0,0.00,0,0.00,0
'26 a 40',0,'Solteiro','Sem Escolaridade',26,47,'Locatario','CLT',7,8451.00,239289.00,107787.00,33751.00,0.00,0,0.00,0,0.00,0
'26 a 40',2,'Solteiro','Sem Escolaridade',11,59,'Locatario','CLT',7,1518.00,0.00,16742.00,14960.00,-43743.00,0,0.00,0,0.00,1
'41 a 60',1,'Solteiro','Sem Escolaridade',55,46,'Locatario','CLT',15,1518.00,0.00,46187.00,27710.00,0.00,1,1210.29,2,22198.53,1
'acima de 60',4,'Solteiro','Técnico',36,36,'Locatario','CLT',74,2774.00,0.00,58700.00,2624.00,-66628.00,0,0.00,0,0.00,0
'41 a 60',2,'Viuvo','Técnico',52,43,'Proprietario','CLT',34,1760.00,0.00,18966.00,9380.00,0.00,0,0.00,0,0.00,0
'41 a 60',1,'Casado','Pós-graduação',49,36,'Proprietario','CLT',27,2163.00,0.00,58117.00,47238.00,-74743.00,0,0.00,0,0.00,0
'41 a 60',1,'Viuvo','Superior Incompleto',38,36,'Locatario','Autonomo',26,2421.00,0.00,24246.00,14796.00,0.00,0,0.00,0,0.00,0
'acima de 60',1,'Casado','Ensino Médio Completo',60,44,'Locatario','CLT',32,16484.00,166962.00,117040.00,61259.00,-404259.00,0,307.04,0,14018.56,0
'acima de 60',0,'Solteiro','Sem Escolaridade',13,44,'Locatario','PJ',45,1518.00,0.00,86663.00,76823.00,20615.00,1,1388.43,24,68106.64,1
'acima de 60',3,'Solteiro','Sem Escolaridade',62,56,'Locatario','CLT',44,6400.00,178138.00,402926.00,270922.00,0.00,1,5172.89,34,63910.00,1
'acima de 60',2,'Solteiro','Sem Escolaridade',65,44,'Proprietario','Autonomo',56,1914.00,0.00,67013.00,35419.00,0.00,1,221.33,52,4567.08,1
'26 a 40',2,'Solteiro','Sem Escolaridade',39,44,'Locatario','CLT',21,2721.00,0.00,100722.00,28151.00,0.00,0,245.71,0,3690.00,0
'41 a 60',0,'Casado','Mestrado',46,50,'Locatario','CLT',33,11771.00,410715.00,460002.00,123281.00,-172426.00,0,3063.37,0,11455.11,0
'41 a 60',4,'Casado','Ensino Fundamental Completo',24,41,'Proprietario','CLT',34,1917.00,0.00,93497.00,39120.00,10358.00,0,0.00,0,0.00,0
'41 a 60',1,'Solteiro','Sem Escolaridade',38,36,'Locatario','CLT',23,2507.00,0.00,65008.00,40422.00,-36789.00,0,0.00,0,0.00,0
'26 a 40',2,'Viuvo','Mestrado',31,37,'Locatario','CLT',12,1518.00,0.00,90239.00,70327.00,0.00,1,133.91,69,4969.65,0
'41 a 60',1,'Solteiro','Sem Escolaridade',21,56,'Locatario','CLT',27,1518.00,0.00,55502.00,7658.00,0.00,0,0.00,0,0.00,1
'acima de 60',4,'Viuvo','Mestrado',98,51,'Locatario','Autonomo',80,4141.00,50083.00,398835.00,197919.00,-546750.00,0,0.00,0,0.00,0
'41 a 60',2,'Solteiro','Sem Escolaridade',32,44,'Locatario','CLT',23,13665.00,241670.00,815204.00,409677.00,231342.00,0,167.43,0,4340.00,0
'acima de 60',3,'Viuvo','Sem Escolaridade',60,44,'Locatario','CLT',35,3060.00,0.00,49263.00,32636.00,0.00,1,9889.29,1,50200.00,1
'acima de 60',0,'Casado','Doutorado',83,42,'Proprietario','PJ',72,1876.00,151492.00,243399.00,49024.00,0.00,0,0.00,0,0.00,0
'41 a 60',4,'Viuvo','Pós-graduação',13,50,'Locatario','Autonomo',35,2654.00,0.00,67025.00,14992.00,-38392.00,0,2560.76,0,68153.85,1
'acima de 60',4,'Solteiro','Ensino Médio Incompleto',41,54,'Locatario','Autonomo',47,2605.00,0.00,142259.00,74467.00,39786.00,1,200.40,30,13313.68,1
'acima de 60',2,'Solteiro','Sem Escolaridade',68,41,'Locatario','CLT',59,3275.00,310063.00,221895.00,3583.00,0.00,1,973.35,18,28855.93,1
'41 a 60',0,'Solteiro','Sem Escolaridade',47,37,'Locatario','CLT',26,2163.00,0.00,51960.00,43845.00,49.00,0,689.92,0,25818.33,1
'41 a 60',3,'Viuvo','Ensino Médio Completo',57,41,'Proprietario','Autonomo',34,1776.00,0.00,57392.00,16500.00,-34061.00,0,0.00,0,0.00,0
'acima de 60',0,'Solteiro','Sem Escolaridade',17,54,'Locatario','CLT',70,2669.00,0.00,108350.00,88479.00,-6581.00,1,2484.10,17,9565.72,1
'acima de 60',0,'Casado','Superior Incompleto',23,44,'Proprietario','Autonomo',50,1518.00,0.00,20433.00,7006.00,-88750.00,0,0.00,0,0.00,0
'acima de 60',4,'Casado','Superior Incompleto',20,41,'Proprietario','CLT',69,3456.00,0.00,76812.00,54323.00,0.00,0,4842.85,0,67800.00,0
'acima de 60',0,'Solteiro','Sem Escolaridade',79,44,'Locatario','CLT',18,2418.00,0.00,133455.00,91779.00,25444.00,0,0.00,0,0.00,0
'acima de 60',1,'Solteiro','Sem Escolaridade',88,41,'Locatario','CLT',33,1518.00,0.00,91154.00,19602.00,0.00,0,0.00,0,0.00,0
'acima de 60',0,'Solteiro','Sem Escolaridade',63,43,'Locatario','CLT',5,1704.00,0.00,70761.00,54187.00,3196.00,1,106498.02,19,477025.00,1
'até 25',4,'Solteiro','Sem Escolaridade',22,41,'Locatario','CLT',3,1518.00,0.00,112032.00,22115.00,0.00,1,963.47,15,9361.23,1
'acima de 60',3,'Solteiro','Sem Escolaridade',9,44,'Locatario','CLT',13,9242.00,263067.00,672097.00,468505.00,391861.00,0,0.00,0,0.00,0
'26 a 40',1,'Solteiro','Sem Escolaridade',22,61,'Locatario','CLT',11,2104.00,0.00,34493.00,8528.00,243.00,0,0.00,0,0.00,1
'41 a 60',1,'Solteiro','Sem Escolaridade',52,37,'Locatario','CLT',34,2335.00,0.00,54425.00,50505.00,0.00,1,1626.47,9,77358.82,1
'até 25',2,'Solteiro','Sem Escolaridade',19,47,'Locatario','CLT',4,2371.00,0.00,72307.00,3678.00,489.00,0,4901.53,0,30682.86,1
'acima de 60',1,'Casado','Ensino Fundamental Incompleto',46,41,'Proprietario','Autonomo',62,1518.00,0.00,99167.00,50835.00,0.00,0,358.93,0,15803.18,1
'acima de 60',0,'Casado','Doutorado',25,41,'Proprietario','PJ',22,1834.00,0.00,75505.00,50988.00,30189.00,0,315.89,0,1756.53,0
'26 a 40',2,'Solteiro','Sem Escolaridade',16,41,'Locatario','CLT',13,3143.00,0.00,31155.00,2683.00,-34916.00,1,13639.70,37,709938.50,1
'até 25',3,'Solteiro','Sem Escolaridade',16,37,'Locatario','CLT',1,10761.00,432733.00,312383.00,228706.00,0.00,1,1946.35,26,104212.58,1
'até 25',3,'Casado','Sem Escolaridade',16,36,'Locatario','CLT',5,2461.00,0.00,119121.00,38060.00,0.00,0,0.00,0,0.00,0
'26 a 40',3,'Casado','Ensino Médio Completo',36,43,'Locatario','PJ',18,1518.00,0.00,31689.00,20368.00,3488.00,0,6788.00,0,90185.45,1
'26 a 40',1,'Viuvo','Sem Escolaridade',12,54,'Proprietario','Autonomo',20,1839.00,0.00,87622.00,73003.00,15047.00,0,0.00,0,0.00,0
'41 a 60',1,'Solteiro','Sem Escolaridade',47,51,'Locatario','CLT',29,2013.00,0.00,122542.00,53326.00,15358.00,0,0.00,0,0.00,0
'acima de 60',2,'Solteiro','Sem Escolaridade',87,44,'Locatario','CLT',49,2337.00,0.00,27379.00,13862.00,-8152.00,1,645.67,45,20523.28,1
'acima de 60',0,'Solteiro','Sem Escolaridade',24,54,'Locatario','CLT',33,3096.00,213702.00,538142.00,367451.00,0.00,0,0.00,0,0.00,0
'acima de 60',4,'Casado','Ensino Médio Incompleto',45,49,'Locatario','PJ',0,2130.00,0.00,30592.00,12666.00,-52818.00,1,3191.69,45,67982.86,1
'41 a 60',2,'Solteiro','Sem Escolaridade',47,56,'Locatario','CLT',28,2176.00,0.00,98737.00,84661.00,0.00,0,1460.13,0,3700.00,1
'26 a 40',3,'Casado','Sem Escolaridade',19,59,'Proprietario','Autonomo',12,1928.00,0.00,67407.00,7014.00,0.00,0,268.79,0,23860.00,1
'acima de 60',3,'Solteiro','Ensino Fundamental Completo',38,54,'Proprietario','PJ',36,1560.00,0.00,26615.00,5025.00,-84701.00,1,13149.48,42,298969.32,1
'26 a 40',3,'Solteiro','Sem Escolaridade',17,46,'Locatario','CLT',10,17029.00,106561.00,131234.00,47818.00,18756.00,1,7470.92,1,341752.33,1
'acima de 60',2,'Solteiro','Sem Escolaridade',54,41,'Locatario','CLT',54,1518.00,0.00,64445.00,25410.00,12121.00,1,30.51,16,1280.88,1
'acima de 60',1,'Solteiro','Sem Escolaridade',65,54,'Locatario','CLT',62,1848.00,45868.00,163428.00,102851.00,-218747.00,1,15493.94,68,138889.70,1
'41 a 60',1,'Viuvo','Mestrado',46,50,'Proprietario','PJ',27,3379.00,0.00,50536.00,16611.00,-98849.00,0,1244.74,0,36673.52,0
'26 a 40',0,'Solteiro','Sem Escolaridade',12,59,'Locatario','CLT',19,1518.00,0.00,74389.00,22033.00,7969.00,0,0.00,0,0.00,0
'até 25',4,'Viuvo','Ensino Médio Incompleto',6,36,'Proprietario','Autonomo',7,1518.00,0.00,55506.00,11510.00,0.00,1,1827.72,19,93203.67,1
'41 a 60',2,'Solteiro','Sem Escolaridade',18,59,'Locatario','CLT',20,2707.00,0.00,77890.00,63550.00,0.00,0,0.00,0,0.00,1
'41 a 60',2,'Solteiro','Sem Escolaridade',22,59,'Locatario','CLT',28,1746.00,0.00,152511.00,79018.00,21694.00,0,2705.27,0,74820.00,1
'41 a 60',1,'Solteiro','Sem Escolaridade',22,62,'Locatario','CLT',24,2027.00,0.00,96385.00,56254.00,3494.00,0,0.00,0,0.00,0
'até 25',2,'Viuvo','Pós-graduação',19,61,'Proprietario','Autonomo',2,1518.00,0.00,75147.00,60370.00,41962.00,0,0.00,0,0.00,0
'até 25',3,'Solteiro','Sem Escolaridade',22,41,'Locatario','CLT',4,1518.00,0.00,15533.00,5523.00,-56225.00,0,226.17,0,12400.00,1
'acima de 60',3,'Viuvo','Superior Completo',85,43,'Proprietario','PJ',42,2412.00,0.00,142208.00,54006.00,0.00,1,25.15,78,1354.55,1
'26 a 40',2,'Viuvo','Doutorado',36,41,'Locatario','CLT',20,1518.00,0.00,99960.00,73803.00,33362.00,0,0.00,0,0.00,0
'acima de 60',4,'Casado','Pós-graduação',88,49,'Proprietario','CLT',67,1518.00,0.00,80151.00,46370.00,-19938.00,0,0.00,0,0.00,0
'acima de 60',2,'Solteiro','Sem Escolaridade',23,61,'Locatario','CLT',3,2635.00,0.00,90976.00,50852.00,0.00,0,0.00,0,0.00,1
'41 a 60',4,'Solteiro','Pós-graduação',44,48,'Locatario','PJ',29,8336.00,576261.00,559914.00,5933.00,-124998.00,1,474.24,74,5706.06,0
'26 a 40',4,'Casado','Ensino Fundamental Incompleto',33,43,'Locatario','PJ',20,2191.00,0.00,57983.00,31238.00,0.00,1,1012.13,55,40181.65,1
'26 a 40',1,'Solteiro','Sem Escolaridade',29,41,'Locatario','CLT',11,1518.00,0.00,105419.00,50814.00,32321.00,1,2497.62,63,81014.90,1
'26 a 40',3,'Solteiro','Sem Escolaridade',18,47,'Locatario','CLT',11,3190.00,0.00,42635.00,40676.00,0.00,1,2496.67,11,5263.33,1
'acima de 60',2,'Solteiro','Sem Escolaridade',63,44,'Locatario','CLT',45,17376.00,64251.00,109085.00,33128.00,0.00,0,1310.71,0,42044.10,0
'26 a 40',4,'Solteiro','Sem Escolaridade',25,42,'Locatario','CLT',10,3418.00,0.00,48386.00,24776.00,0.00,0,0.00,0,0.00,0
'até 25',0,'Solteiro','Sem Escolaridade',20,62,'Locatario','CLT',2,1654.00,0.00,146303.00,62207.00,13958.00,0,0.00,0,0.00,0
'41 a 60',4,'Solteiro','Sem Escolaridade',12,59,'Locatario','CLT',27,2426.00,0.00,33311.00,14874.00,3490.00,1,547.62,15,32751.22,1
'até 25',3,'Casado','Técnico',1,48,'Proprietario','PJ',0,3270.00,0.00,98639.00,92639.00,0.00,0,0.00,0,0.00,0
'acima de 60',0,'Casado','Superior Incompleto',72,49,'Proprietario','Autonomo',21,1518.00,0.00,28835.00,23162.00,-61367.00,0,0.00,0,0.00,0
'até 25',1,'Viuvo','Sem Escolaridade',20,46,'Proprietario','CLT',2,1518.00,0.00,46499.00,45184.00,0.00,0,4910.99,0,350138.54,1
'26 a 40',1,'Solteiro','Sem Escolaridade',31,44,'Locatario','CLT',9,17568.00,567591.00,306075.00,39748.00,0.00,0,226.93,0,4335.13,0
'acima de 60',1,'Solteiro','Superior Completo',68,47,'Proprietario','CLT',49,2446.00,0.00,55340.00,35643.00,9630.00,0,0.00,0,0.00,0
'até 25',2,'Viuvo','Pós-graduação',18,43,'Proprietario','CLT',0,15062.00,418557.00,1001047.00,581129.00,116435.00,0,318.66,0,20218.75,0
'acima de 60',1,'Solteiro','Sem Escolaridade',28,49,'Locatario','CLT',47,1518.00,0.00,60920.00,39694.00,3893.00,0,0.00,0,0.00,0
'acima de 60',2,'Solteiro','Sem Escolaridade',96,50,'Locatario','CLT',56,1518.00,0.00,78415.00,27486.00,-54301.00,1,66.49,9,770.22,1
'acima de 60',1,'Solteiro','Técnico',77,41,'Locatario','Autonomo',9,1601.00,0.00,46593.00,31985.00,0.00,0,13267.00,0,1110455.56,1
'41 a 60',4,'Solteiro','Sem Escolaridade',3,56,'Locatario','CLT',22,2340.00,457988.00,296369.00,116394.00,-95865.00,0,0.00,0,0.00,1
'acima de 60',4,'Casado','Ensino Médio Completo',78,43,'Proprietario','CLT',22,2916.00,0.00,118090.00,49802.00,0.00,1,15310.79,30,953629.34,1
'26 a 40',2,'Solteiro','Sem Escolaridade',33,49,'Locatario','CLT',15,12528.00,471138.00,480676.00,72276.00,2506.00,0,0.00,0,0.00,0
'acima de 60',0,'Casado','Ensino Fundamental Completo',69,49,'Locatario','CLT',31,2329.00,0.00,63571.00,13937.00,-54289.00,1,986.61,12,18976.92,1
'acima de 60',4,'Solteiro','Sem Escolaridade',78,41,'Locatario','CLT',35,1518.00,0.00,144910.00,66625.00,-21370.00,0,156.44,0,12766.67,1
'acima de 60',0,'Viuvo','Ensino Fundamental Incompleto',30,51,'Proprietario','Autonomo',59,2656.00,0.00,88232.00,18254.00,974.00,0,0.00,0,0.00,1
'acima de 60',4,'Solteiro','Sem Escolaridade',88,43,'Locatario','CLT',39,8787.00,653973.00,407614.00,380199.00,0.00,1,2820.15,35,13218.92,1
'acima de 60',3,'Casado','Ensino Fundamental Completo',87,62,'Locatario','PJ',68,3002.00,0.00,131164.00,47347.00,0.00,1,1743.99,94,35253.38,1
'41 a 60',2,'Solteiro','Sem Escolaridade',10,49,'Locatario','CLT',1,15572.00,234991.00,607670.00,499963.00,4282.00,1,30005.45,8,842727.27,1
'41 a 60',0,'Solteiro','Sem Escolaridade',24,44,'Locatario','CLT',2,3129.00,0.00,90442.00,41135.00,-48293.00,0,0.00,0,0.00,0
'41 a 60',2,'Solteiro','Sem Escolaridade',3,48,'Locatario','CLT',34,1954.00,0.00,39263.00,18454.00,0.00,0,2712.46,0,120679.01,1
'26 a 40',4,'Solteiro','Sem Escolaridade',26,41,'Locatario','CLT',7,1518.00,0.00,55563.00,37744.00,0.00,0,0.00,0,0.00,0
'acima de 60',2,'Solteiro','Sem Escolaridade',79,54,'Locatario','CLT',32,2530.00,0.00,68063.00,12424.00,0.00,0,0.00,0,0.00,1
'26 a 40',0,'Solteiro','Sem Escolaridade',22,43,'Locatario','CLT',11,1755.00,0.00,87073.00,40757.00,0.00,0,0.00,0,0.00,0
'26 a 40',0,'Solteiro','Sem Escolaridade',0,48,'Locatario','CLT',9,1518.00,0.00,92345.00,6319.00,-8851.00,0,0.00,0,0.00,0
'acima de 60',1,'Solteiro','Sem Escolaridade',85,44,'Locatario','CLT',28,1518.00,0.00,128736.00,56829.00,12844.00,0,0.00,0,0.00,0
'26 a 40',4,'Solteiro','Sem Escolaridade',22,44,'Locatario','CLT',12,2952.00,0.00,36038.00,12665.00,1595.00,1,356.90,5,8355.00,1
'41 a 60',4,'Solteiro','Sem Escolaridade',40,56,'Locatario','CLT',23,5299.00,117062.00,362212.00,83928.00,1909.00,1,2223.24,14,91026.92,1
'acima de 60',3,'Solteiro','Sem Escolaridade',84,49,'Locatario','CLT',48,2496.00,0.00,62084.00,32488.00,0.00,0,0.00,0,0.00,1
'41 a 60',2,'Solteiro','Sem Escolaridade',59,42,'Locatario','CLT',41,1551.00,0.00,77547.00,66433.00,-3129.00,1,3845.21,77,61972.31,1
'até 25',3,'Solteiro','Sem Escolaridade',24,61,'Locatario','CLT',6,1635.00,0.00,51172.00,542.00,176.00,0,0.00,0,0.00,1
'acima de 60',4,'Solteiro','Sem Escolaridade',30,41,'Locatario','CLT',56,8524.00,29943.00,44570.00,27244.00,0.00,0,4273.91,0,49000.00,1
'41 a 60',1,'Casado','Mestrado',37,56,'Locatario','CLT',29,1518.00,0.00,73536.00,740.00,24.00,0,0.00,0,0.00,0
'41 a 60',4,'Solteiro','Sem Escolaridade',46,50,'Locatario','CLT',0,10650.00,395619.00,504314.00,163801.00,17361.00,1,10849.85,42,115221.19,1
'acima de 60',1,'Solteiro','Sem Escolaridade',96,43,'Locatario','CLT',72,3085.00,0.00,4300.00,636.00,-89943.00,0,1307.29,0,71760.63,1
'41 a 60',3,'Solteiro','Sem Escolaridade',4,46,'Locatario','CLT',24,12522.00,250681.00,423785.00,423318.00,-238154.00,0,0.00,0,0.00,0
'41 a 60',3,'Solteiro','Ensino Fundamental Completo',47,44,'Proprietario','Autonomo',18,10643.00,101710.00,369467.00,299653.00,0.00,0,20660.44,0,220041.76,1
'acima de 60',0,'Casado','Ensino Médio Completo',65,42,'Proprietario','Autonomo',7,2741.00,0.00,86949.00,67927.00,6202.00,1,115.67,36,2495.00,0
'41 a 60',3,'Solteiro','Sem Escolaridade',12,56,'Locatario','CLT',15,1652.00,0.00,66884.00,11662.00,1779.00,0,0.00,0,0.00,0
'26 a 40',3,'Solteiro','Sem Escolaridade',21,54,'Locatario','CLT',9,16914.00,113791.00,425716.00,90269.00,3775.00,0,0.00,0,0.00,0
'26 a 40',2,'Casado','Ensino Médio Incompleto',36,43,'Locatario','CLT',17,2219.00,0.00,51250.00,8118.00,-35033.00,1,26565.93,51,985839.38,1
'acima de 60',1,'Solteiro','Sem Escolaridade',68,50,'Locatario','CLT',43,1518.00,0.00,60885.00,27600.00,1383.00,0,1494.75,0,33594.59,1
'26 a 40',2,'Casado','Ensino Fundamental Completo',32,41,'Proprietario','PJ',14,3155.00,0.00,59906.00,41975.00,-26332.00,0,1602.54,0,29300.00,0
'41 a 60',0,'Solteiro','Sem Escolaridade',54,49,'Locatario','CLT',37,2283.00,0.00,14451.00,2418.00,0.00,0,0.00,0,0.00,0
'acima de 60',4,'Solteiro','Sem Escolaridade',87,54,'Locatario','CLT',25,2006.00,0.00,84653.00,72258.00,25058.00,1,1954.99,18,134769.09,1
'acima de 60',0,'Viuvo','Mestrado',92,41,'Locatario','Autonomo',44,1652.00,134335.00,453991.00,346758.00,-51386.00,0,2455.67,0,80072.94,1
'acima de 60',2,'Casado','Sem Escolaridade',23,41,'Proprietario','Autonomo',41,1518.00,0.00,101779.00,66333.00,39724.00,0,0.00,0,0.00,0
'acima de 60',4,'Solteiro','Sem Escolaridade',58,41,'Locatario','CLT',22,2807.00,30589.00,673781.00,258723.00,-193986.00,0,0.00,0,0.00,0
'26 a 40',1,'Solteiro','Mestrado',3,46,'Proprietario','CLT',14,2001.00,0.00,25917.00,13315.00,0.00,0,1261.83,0,14900.00,0
'acima de 60',3,'Solteiro','Ensino Fundamental Completo',86,41,'Locatario','PJ',33,3086.00,0.00,68308.00,26715.00,0.00,0,0.00,0,0.00,0
'acima de 60',0,'Solteiro','Sem Escolaridade',93,59,'Locatario','CLT',35,6739.00,138579.00,645239.00,439089.00,0.00,0,5545.01,0,462000.00,1
'até 25',3,'Solteiro','Sem Escolaridade',21,41,'Locatario','CLT',3,1939.00,0.00,147082.00,50970.00,19207.00,0,10224.93,0,103020.82,1
'41 a 60',2,'Solteiro','Sem Escolaridade',49,44,'Locatario','CLT',25,1518.00,0.00,125264.00,56514.00,13248.00,0,5328.73,0,131706.24,1
'41 a 60',1,'Solteiro','Sem Escolaridade',47,56,'Locatario','CLT',27,2763.00,0.00,22157.00,18998.00,10286.00,1,8588.69,54,96516.00,1
'acima de 60',4,'Solteiro','Sem Escolaridade',69,37,'Locatario','CLT',78,2308.00,0.00,96517.00,74172.00,23265.00,1,2190.40,48,29323.92,1
'acima de 60',0,'Solteiro','Sem Escolaridade',70,42,'Locatario','CLT',78,2468.00,0.00,68661.00,54611.00,-23268.00,0,0.00,0,0.00,0
'41 a 60',0,'Solteiro','Sem Escolaridade',48,51,'Locatario','CLT',29,1518.00,0.00,48048.00,5533.00,-2056.00,0,43.27,0,1140.00,1
'acima de 60',3,'Solteiro','Sem Escolaridade',41,43,'Locatario','CLT',8,2483.00,467204.00,421231.00,191879.00,0.00,0,0.00,0,0.00,0
'41 a 60',1,'Viuvo','Ensino Médio Completo',44,50,'Proprietario','Autonomo',6,1933.00,345396.00,673874.00,180687.00,-217923.00,1,420.76,26,7917.33,1
'41 a 60',1,'Viuvo','Técnico',59,43,'Locatario','CLT',0,2525.00,0.00,81392.00,17556.00,12983.00,0,0.00,0,0.00,0
'acima de 60',2,'Casado','Mestrado',74,44,'Locatario','PJ',12,2352.00,0.00,63714.00,37748.00,9754.00,1,1361.61,48,27989.10,1
'até 25',1,'Solteiro','Sem Escolaridade',23,41,'Locatario','CLT',3,1518.00,0.00,100775.00,26971.00,-11688.00,0,0.00,0,0.00,0
'acima de 60',4,'Solteiro','Sem Escolaridade',70,37,'Locatario','CLT',55,1518.00,0.00,87504.00,61642.00,-43978.00,1,208.64,73,7070.00,1
'acima de 60',0,'Solteiro','Sem Escolaridade',81,54,'Locatario','CLT',63,1518.00,0.00,32867.00,28487.00,0.00,0,0.00,0,0.00,1
'acima de 60',2,'Viuvo','Pós-graduação',30,44,'Proprietario','Autonomo',60,2557.00,466708.00,239263.00,29649.00,4129.00,0,27235.03,0,807243.82,0
'41 a 60',1,'Solteiro','Sem Escolaridade',43,50,'Locatario','CLT',31,2223.00,0.00,114718.00,63591.00,-17140.00,1,1889.71,69,16720.59,1
'acima de 60',2,'Viuvo','Mestrado',57,47,'Proprietario','Autonomo',53,2224.00,0.00,7027.00,2826.00,-1899.00,0,736.04,0,59410.00,1
'26 a 40',4,'Solteiro','Pós-graduação',29,37,'Locatario','CLT',12,9229.00,304896.00,473065.00,270309.00,170484.00,1,3122.44,30,173182.66,0
'26 a 40',0,'Solteiro','Sem Escolaridade',39,61,'Locatario','CLT',21,2331.00,0.00,18891.00,8000.00,957.00,0,0.00,0,0.00,1
'26 a 40',0,'Casado','Ensino Médio Completo',27,49,'Locatario','CLT',9,1566.00,0.00,46158.00,19096.00,4803.00,0,0.00,0,0.00,0
'acima de 60',2,'Solteiro','Sem Escolaridade',47,54,'Locatario','CLT',43,2292.00,529845.00,284404.00,95817.00,0.00,1,1650.39,62,85840.00,1
'26 a 40',1,'Solteiro','Sem Escolaridade',11,41,'Locatario','CLT',5,7490.00,126589.00,237715.00,3310.00,0.00,1,13209.13,26,1020719.54,1
